"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Sat Jun 01 16:25:44 GMT 2024","Sat Jun 01 16:25:44 GMT 2024","2","Surefire suite","Surefire test","TestTest","TestTest","testFail","testFail",""
"passed","Sat Jun 01 16:25:44 GMT 2024","Sat Jun 01 16:25:44 GMT 2024","7","Surefire suite","Surefire test","TestTest","TestTest","testPass","testPass",""
