"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 16:13:12 GMT 2024","Sat Jun 01 16:13:12 GMT 2024","12","Surefire suite","Surefire test","TestTest","TestTest","testPass","testPass",""
"unknown","Sat Jun 01 16:13:12 GMT 2024","Sat Jun 01 16:13:12 GMT 2024","2","Surefire suite","Surefire test","TestTest","TestTest","testFail","testFail",""
