"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Thu Jun 06 18:14:00 GMT 2024","Thu Jun 06 18:14:00 GMT 2024","2","Surefire suite","Surefire test","TestTest","TestTest","testFail","testFail",""
"passed","Thu Jun 06 18:14:01 GMT 2024","Thu Jun 06 18:14:01 GMT 2024","9","Surefire suite","Surefire test","TestTest","TestTest","testPass","testPass",""
